"word","class"
"вымазаться","negative"
"вымазывать","negative"
"вымазываться","negative"
"вымаливать","negative"
"выманивать","negative"
"выманить","negative"
"вымарать","negative"
"выматерить","negative"
"выматывать","negative"
"выматываться","negative"
