;word;type;emotT;emotPT;X;
11468;Злить;0;ЗЛОСТЬ; 16.4. Эмоциональное воздействие.;neg;
11469;Злиться;0;ЗЛОСТЬ; 16.3. Становление эмоционального состояния и отношения.;neg;
11470;Злиться;0;ЗЛОСТЬ; 16.3. Становление эмоционального состояния и отношения.;neg;
11471;Злиться;0;НЕДОВОЛЬСТВО; 23.3. Становление эмоционального состояния и отношения.;neg;
11472;Злобиться; разг.-сниж. ;ЗЛОСТЬ; 16.1. Эмоциональное состояние.;neg;
11473;Избегать;0;ОДИНОЧЕСТВО; 27.5. Внешнее выражение эмоций.;neg;
11475;Извериваться;0;ВЕРА; 5.3. Становление эмоционального состояния и отношения.;pos;
11476;Извинять;0;ЖАЛОСТЬ; 13.2. Эмоциональное отношение.;neg;
11477;Извиняться;0;ЖАЛОСТЬ; 13.2. Эмоциональное отношение.;neg;
11478;Извиняться;0;СТЫД; 35.5. Внешнее выражение эмоций.;neg;
11483;Изживать;0;ГОРЕ; 9.1. Эмоциональное состояние.;neg;
11484;Изматывать; разг. ;ГОРЕ; 9.4. Эмоциональное воздействие.;neg;
11485;Изматываться; разг. ;ГОРЕ; 9.3. Становление эмоционального состояния и отношения.;neg;
11488;Измучиваться;0;ГОРЕ; 9.3. Становление эмоционального состояния и отношения.;neg;
11489;Измытаривать;0;ГОРЕ; 9.4. Эмоциональное воздействие.;neg;
11490;Измытариваться;0;ГОРЕ; 9.3. Становление эмоционального состояния и отношения.;neg;
11491;Изнеживать;0;ЛЮБОВЬ; 18.4. Эмоциональное воздействие.;pos;
11492;Изнемогать;0;ГОРЕ; 9.3. Становление эмоционального состояния и отношения.;neg;
11493;Изнурять;0;ГОРЕ; 9.4. Эмоциональное воздействие.;neg;
11494;Изнуряться;0;ГОРЕ; 9.3. Становление эмоционального состояния и отношения.;neg;
11495;Изнывать; разг.-сниж. ;ГРУСТЬ; 10.3. Становление эмоционального состояния и отношения.;neg;
11499;Изумлять;0;УДИВЛЕНИЕ; 38.4. Эмоциональное воздействие.;pos;
11500;Изумляться;0;УДИВЛЕНИЕ; 38.1. Эмоциональное состояние.;pos;
11501;Изумляться;0;УДИВЛЕНИЕ; 38.2. Эмоциональное отношение.;pos;
11503;Искушать;0;ВЛЕЧЕНИЕ; 6.4. Эмоциональное воздействие.;pos;
11504;Искушаться;0;ВЛЕЧЕНИЕ; 6.1. Эмоциональное состояние.;pos;
11505;Искушаться;0;ВЛЕЧЕНИЕ; 6.2. Эмоциональное отношение.;pos;
11506;Испоганивать; разг.-сниж. ;ЖЕСТОКОСТЬ; 15.5. Внешнее выражение эмоций.;neg;
11509;Истомлять;0;ГОРЕ; 9.4. Эмоциональное воздействие.;neg;
11510;Истомляться;0;ГОРЕ; 9.3. Становление эмоционального состояния и отношения.;neg;
11512;Кадрить; разг. -сниж. ;ЛЮБОВЬ; 18.4. Эмоциональное воздействие.;pos;
11513;Кайфовать; разг. ;СЧАСТЬЕ; 36.1. Эмоциональное состояние.;pos;
11514;Каяться;0;ЖАЛОСТЬ; 13.2. Эмоциональное отношение.;neg;
11515;Кейфовать; разг., шутл. ;СЧАСТЬЕ; 36.1. Эмоциональное состояние.;pos;
11522;Компрометировать;0;СТЫД; 35.4. Эмоциональное воздействие.;neg;
11523;Конфузить;0;СТЫД; 35.4. Эмоциональное воздействие.;neg;
11524;Конфузиться;0;СТЫД; 35.3. Становление эмоционального состояния и отношения.;neg;
11531;Кукситься; разг.-сниж. ;ГРУСТЬ; 10.3. Становление эмоционального состояния и отношения.;neg;
11537;Льститься; устар. ;НАДЕЖДА; 20.2. Эмоциональное отношение.;pos;
11538;Любопытствовать; разг. ;ЛЮБОПЫТСТВО; 19.2. Эмоциональное отношение.;pos;
11542;Маяться; разг. ;ГОРЕ; 9.1. Эмоциональное состояние.;neg;
11544;Миловать;0;ДОБРОТА; 11.5. Внешнее выражение эмоций.;pos;
11545;Миловать;0;ЖАЛОСТЬ; 13.2. Эмоциональное отношение.;neg;
11546;Мирить;0;СПОКОЙСТВИЕ; 33.4. Эмоциональное воздействие.;pos;
11547;Мириться;0;СПОКОЙСТВИЕ; 33.2. Эмоциональное отношение.;pos;
11548;Мириться;0;СМИРЕНИЕ; 31.2. Эмоциональное отношение.;pos;
11549;Мордовать;разг.-сниж. ;ГОРЕ; 9.4. Эмоциональное воздействие.;neg;
11552;Мстить;0;ЖЕСТОКОСТЬ; 15.2. Эмоциональное отношение.;neg;
11556;Мучить;0;ГОРЕ; 9.4. Эмоциональное воздействие.;neg;
11557;Мучить;0;ГОРЕ; 9.4. Эмоциональное воздействие.;neg;
11558;Мучиться;0;ГОРЕ; 9.1. Эмоциональное состояние.;neg;
11559;Мучиться;0;ГОРЕ; 9.3. Становление эмоционального состояния и отношения.;neg;
11560;Мытарить; разг.-сниж. ;ГОРЕ; 9.4. Эмоциональное воздействие.;neg;
11561;Мытариться; разг.-сниж. ;ГОРЕ; 9.3. Становление эмоционального состояния и отношения.;neg;
11562;Мытариться; разг.-сниж. ;ГОРЕ; 9.1. Эмоциональное состояние.;neg;
11567;Навыкать; разг.-сниж. ;РАВНОДУШИЕ; 29.3. Становление эмоционального состояния и отношения.;neg;
11568;Наглеть;0;БЕССТЫДСТВО; 3.3. Становление эмоционального состояния и отношения.;neg;
11569;Награждать;0;ОДОБРЕНИЕ; 28.5. Внешнее выражение эмоций.;pos;
11570;Надеяться;0;ВЕРА; 5.2. Эмоциональное отношение.;pos;
11571;Надеяться;0;НАДЕЖДА; 20.2. Эмоциональное отношение.;pos;
11572;Надоедать;0;ГРУСТЬ; 10.3. Становление эмоционального состояния и отношения.;neg;
11573;Надоедать;0;ГРУСТЬ; 10.4. Эмоциональное воздействие.;neg;
11591;Напускаться; разг.-сниж. ;ВРАЖДА; 7.5. Внешнее выражение эмоций.;neg;
11594;Наскучивать;0;ГРУСТЬ; 10.4. Эмоциональное воздействие.;neg;
11595;Наслаждать;0;СЧАСТЬЕ; 36.4. Эмоциональное воздействие.;pos;
11596;Наслаждаться;0;СЧАСТЬЕ; 36.2. Эмоциональное отношение.;pos;
11597;Настораживать;0;БЕСПОКОЙСТВО; 1.4. Эмоциональное воздействие.;neg;
11598;Настораживаться;0;БЕСПОКОЙСТВО; 1.3. Становление эмоционального состояния и отношения.;neg;
11599;Настропалять; разг.-сниж. ;БЕСПОКОЙСТВО; 1.4. Эмоциональное воздействие.;neg;
11603;Нахваливать;0;ОДОБРЕНИЕ; 28.5. Внешнее выражение эмоций.;pos;
11604;Нахмуривать;0;ДОБРОТА; 11.5. Внешнее выражение эмоций.;pos;
11605;Нахмуривать;0;НЕДОВОЛЬСТВО; 23.5. Внешнее выражение эмоций.;neg;
11606;Нахмуриваться;0;НЕДОВОЛЬСТВО; 23.5. Внешнее выражение эмоций.;neg;
11610;Негодовать; книжн. ;ЗЛОСТЬ; 16.1. Эмоциональное состояние.;neg;
